event_url,partner_name,total_partner_amount,prize_title,prize_amount,description,prize_breakdown
https://ethglobal.com/events/bangkok,Bitkub,20000,Best dApp on Bitkub Chain,10000,N/A,"1st place: $5,000 | 2nd place: $3,000 | 3rd place: $2,000"
https://ethglobal.com/events/bangkok,Bitkub,20000,Best KUB Coin Utilization,10000,N/A,"1st place: $5,000 | 2nd place: $3,000 | 3rd place: $2,000"
https://ethglobal.com/events/bangkok,Coinbase Developer Platform,20000,Most Innovative Use of CDP SDK,7500,N/A,"1st place: $5,000 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/bangkok,Coinbase Developer Platform,20000,Checkout component pool prize,500,N/A,N/A
https://ethglobal.com/events/bangkok,Coinbase Developer Platform,20000,OnchainKit Pool Prize,1000,N/A,N/A
https://ethglobal.com/events/bangkok,Coinbase Developer Platform,20000,CDP SDK Pool Prize,2500,N/A,N/A
https://ethglobal.com/events/bangkok,Coinbase Developer Platform,20000,Best Combination of CDP SDK and OCK,500,N/A,N/A
https://ethglobal.com/events/bangkok,Coinbase Developer Platform,20000,CDP x HYBE Creator Economy Prize,3000,N/A,"1st place: $2,000 | 2nd place: $1,000 | 3rd place: $1,000"
https://ethglobal.com/events/bangkok,Coinbase Developer Platform,20000,Best Developer Feedback,500,N/A,N/A
https://ethglobal.com/events/bangkok,Coinbase Developer Platform,20000,Crypto x AI Award,4500,N/A,N/A
https://ethglobal.com/events/bangkok,Protocol Labs,20000,Filecoin Foundation: Storage & Retrieval,10500,N/A,"1st place: $4,000 | 2nd place: $2,500 | 3rd place: $2,000 | 4th place: $1,000 x 2"
https://ethglobal.com/events/bangkok,Protocol Labs,20000,Storacha,4500,N/A,"Storacha: $1,250 x 4"
https://ethglobal.com/events/bangkok,Protocol Labs,20000,Store your hackathon project data using Akave,2500,N/A,N/A
https://ethglobal.com/events/bangkok,Protocol Labs,20000,Swan Chain AI Agent Payment,2500,N/A,N/A
https://ethglobal.com/events/bangkok,Protocol Labs,20000,Protocol Labs,1500,N/A,N/A
https://ethglobal.com/events/bangkok,Kinto,20000,Best Kinto App,7500,N/A,N/A
https://ethglobal.com/events/bangkok,Kinto,20000,Kinto Smart Contract APIs,5000,N/A,"1st place: $3,500 | 2nd place: $1,500"
https://ethglobal.com/events/bangkok,Kinto,20000,Kinto Wallet SDK,5000,N/A,"1st place: $3,500 | 2nd place: $1,500"
https://ethglobal.com/events/bangkok,Kinto,20000,Best Venn Integration,500,N/A,N/A
https://ethglobal.com/events/bangkok,Kinto,20000,Best UI/UX,1000,N/A,N/A
https://ethglobal.com/events/bangkok,Kinto,20000,Best Student Project,1000,N/A,N/A
https://ethglobal.com/events/bangkok,Polygon,20000,Best AI + Onchain App on Polygon,4000,N/A,"1st place: $2,000 | Runners-up: $1,000 x 3"
https://ethglobal.com/events/bangkok,Polygon,20000,Best Cross-Chain Application using AggLayer,4000,N/A,"1st place: $2,000 | 2nd place: $1,000"
https://ethglobal.com/events/bangkok,Polygon,20000,Best Zero-Knowledge Application on Polygon zkEVM,4000,N/A,"1st place: $2,000 | Runners-up: $1,000 x 2"
https://ethglobal.com/events/bangkok,Polygon,20000,Real-World Impact: Best Social Good Application on Polygon,4000,N/A,"1st place: $2,000 | Runners-up: $1,000 x 2"
https://ethglobal.com/events/bangkok,Polygon,20000,User Onboarding Challenge: Simplifying Web3 Access on Polygon,4000,N/A,"1st place: $2,000 | Runners-up: $1,000 x 2"
https://ethglobal.com/events/bangkok,Sign Protocol,20000,Best Overall Application,5500,N/A,"1st place: $3,000 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/bangkok,Sign Protocol,20000,Best Use of Private Attestations,5500,N/A,"1st place: $3,000 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/bangkok,Sign Protocol,20000,Best Consumer Application,4000,N/A,"1st place: $2,500 | 2nd place: $1,500"
https://ethglobal.com/events/bangkok,Sign Protocol,20000,Best Technical Integration of Schema Hooks,4000,N/A,"1st place: $2,500 | 2nd place: $1,500"
https://ethglobal.com/events/bangkok,Sign Protocol,20000,Best Developer Feedback,1000,N/A,N/A
https://ethglobal.com/events/bangkok,Arbitrum,20000,Stylus General Track,7500,N/A,N/A
https://ethglobal.com/events/bangkok,Arbitrum,20000,DeFi on Stylus,8000,N/A,N/A
https://ethglobal.com/events/bangkok,Arbitrum,20000,"Orbit, BoLD, Timeboost",2000,N/A,N/A
https://ethglobal.com/events/bangkok,Arbitrum,20000,Commendable Attempts at Stylus,2500,N/A,N/A
https://ethglobal.com/events/bangkok,Flow Foundation,20000,Most Killer App Potential,10000,N/A,"1st place: $4,000 | 2nd place: $3,000 | 3rd place: $2,000 | 4th place: $500 x 2"
https://ethglobal.com/events/bangkok,Flow Foundation,20000,Best Gaming App on Flow,8000,N/A,N/A
https://ethglobal.com/events/bangkok,Flow Foundation,20000,Best Developer Feedback,500,N/A,N/A
https://ethglobal.com/events/bangkok,Flow Foundation,20000,Prize Pool for Developer Feedback,1500,N/A,N/A
https://ethglobal.com/events/bangkok,1inch,20000,Integrate Fusion+ into your project,8000,N/A,"1st place: $4,000 | 2nd place: $2,500 | 3rd place: $1,500"
https://ethglobal.com/events/bangkok,1inch,20000,Use the Dev Portal APIs to streamline your dApp development,6000,N/A,"1st place: $3,000 | 2nd place: $2,000 | 3rd place: $1,000"
https://ethglobal.com/events/bangkok,1inch,20000,Track Portfolios with 1inch,6000,N/A,"1st place: $3,000 | 2nd place: $2,000 | 3rd place: $1,000"
https://ethglobal.com/events/bangkok,LayerZero,20000,Best Omnichain Solution,12000,N/A,"1st place: $7,000 | 2nd place: $3,500 | 3rd place: $1,500"
https://ethglobal.com/events/bangkok,LayerZero,20000,Best LayerZero Read,7500,N/A,"1st place: $5,000 | 2nd place: $2,500"
https://ethglobal.com/events/bangkok,LayerZero,20000,Best Developer Feedback,500,N/A,N/A
https://ethglobal.com/events/bangkok,Uniswap Foundation,20000,"Hooks, Hooks, and Hooks",10000,N/A,"1st place: $4,000 | 2nd place: $3,000 | 3rd place: $2,000 | 4th place: $1,000"
https://ethglobal.com/events/bangkok,Uniswap Foundation,20000,"Integrations, Research, and Experiments",5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/bangkok,Scroll,20000,Best Use Case of L1SLOAD,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/bangkok,Scroll,20000,Build Your Own Rollup,5000,N/A,N/A
https://ethglobal.com/events/bangkok,Scroll,20000,Innovate on Scroll,10000,N/A,"1st place: $4,000 | 2nd place: $2,500 | 3rd place: $1,500 | 4th place: $1,200 | 5th place: $800"
https://ethglobal.com/events/bangkok,Pyth Network,20000,Most Innovative use of Pyth pull oracle (Price Feeds),10000,N/A,"1st place: $4,000 | 2nd place: $2,500 | 3rd place: $1,500 | 4th place: $1,000 x 2 | 5th place: $1,000"
https://ethglobal.com/events/bangkok,Pyth Network,20000,Pyth Entropy Pool Prize,8000,N/A,N/A
https://ethglobal.com/events/bangkok,Pyth Network,20000,Developer Feedback,2000,N/A,N/A
https://ethglobal.com/events/bangkok,Mina Protocol,20000,Best Mina application or library built using Protokit,14000,N/A,"1st place: $7,000 | 2nd place: $4,000 | 3rd place: $2,000 | 4th place: $1,000"
https://ethglobal.com/events/bangkok,Mina Protocol,20000,zkGaming on Mina,6000,N/A,"1st place: $3,000 | 2nd place: $2,000 | 3rd place: $1,000"
https://ethglobal.com/events/bangkok,Chainlink,20000,Best use of Chainlink CCIP,12000,N/A,N/A
https://ethglobal.com/events/bangkok,Chainlink,20000,Connect the World with Chainlink,8000,N/A,N/A
https://ethglobal.com/events/bangkok,World,20000,Best Mini App,17500,N/A,"1st place: $10,000 | 2nd place: $2,500 x 2 | 3rd place: $1,250 x 2"
https://ethglobal.com/events/bangkok,World,20000,World Pool Prize,2500,N/A,N/A
https://ethglobal.com/events/bangkok,Blockscout,20000,Blockscout Explorer Big Pool Prize,20000,N/A,N/A
https://ethglobal.com/events/bangkok,Avail,15000,Best Cartesi x Avail integrated project,5000,N/A,"1st place: $2,000 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/bangkok,Avail,15000,Pool Prize: Build anything with Avail,2500,N/A,N/A
https://ethglobal.com/events/bangkok,Avail,15000,Developer Feedback (Test our Docs),1500,N/A,1st place: $500 | 2nd place: $300 | 3rd place: $200
https://ethglobal.com/events/bangkok,Avail,15000,Best Arbitrum Orbit x Avail integrated project,5000,N/A,"1st place: $1,500 | 2nd place: $1,000 | 3rd place: $1,000"
https://ethglobal.com/events/bangkok,Avail,15000,Best Core Tooling Project for Avail,1000,N/A,N/A
https://ethglobal.com/events/bangkok,Hyperlane,10000,Best Use of Hyperlane,3000,N/A,N/A
https://ethglobal.com/events/bangkok,Hyperlane,10000,Best Infrastructure,2000,N/A,N/A
https://ethglobal.com/events/bangkok,Hyperlane,10000,Best Hyperlane Automation,2000,N/A,N/A
https://ethglobal.com/events/bangkok,Hyperlane,10000,Best Interchain Application,3000,N/A,N/A
https://ethglobal.com/events/bangkok,Nethermind,10000,Build Starknet.anything,2000,N/A,N/A
https://ethglobal.com/events/bangkok,Nethermind,10000,Cryptography for Society,2000,N/A,N/A
https://ethglobal.com/events/bangkok,Nethermind,10000,Build an Opinionated DEX,2000,N/A,N/A
https://ethglobal.com/events/bangkok,Nethermind,10000,Preconfirmations Innovations,2000,N/A,N/A
https://ethglobal.com/events/bangkok,Nethermind,10000,Cryptography applications and Ethereum,4000,N/A,N/A
https://ethglobal.com/events/bangkok,Web3Auth,10000,Best Use of Web3Auth Plug and Play Web SDKs,1500,N/A,N/A
https://ethglobal.com/events/bangkok,Web3Auth,10000,Best Use of Web3Auth Mobile/Gaming SDKs,2000,N/A,N/A
https://ethglobal.com/events/bangkok,Web3Auth,10000,Best Use of Single Factor Auth JS SDK,2000,N/A,N/A
https://ethglobal.com/events/bangkok,Web3Auth,10000,Best Use of Web3Auth Native Account Abstraction,2500,N/A,N/A
https://ethglobal.com/events/bangkok,Web3Auth,10000,Best Mini Apps built using Web3Auth SDKs,2000,N/A,N/A
https://ethglobal.com/events/bangkok,Phala Network,10000,Best Use of AI in TEE -,3000,N/A,N/A
https://ethglobal.com/events/bangkok,Phala Network,10000,Best Use of TEE in Blockchain -,3000,N/A,N/A
https://ethglobal.com/events/bangkok,Phala Network,10000,Best General Use Case,1000,N/A,N/A
https://ethglobal.com/events/bangkok,Gnosis,10000,Build social and community focused dApps using Circles SDK,3333,N/A,N/A
https://ethglobal.com/events/bangkok,Gnosis,10000,Build on Decentralized Payments Infrastructure with Gnosis Pay,3333,N/A,N/A
https://ethglobal.com/events/bangkok,Gnosis,10000,Build Cross-Chain Apps with Hashi State Sharing Network (SSN),3334,N/A,N/A
https://ethglobal.com/events/bangkok,Dynamic,10000,Best consumer project,2000,N/A,N/A
https://ethglobal.com/events/bangkok,Dynamic,10000,Best cross-chain experience,2000,N/A,N/A
https://ethglobal.com/events/bangkok,Dynamic,10000,"Web2, but better",2000,N/A,N/A
https://ethglobal.com/events/bangkok,Dynamic,10000,Best novel integration,2000,N/A,N/A
https://ethglobal.com/events/bangkok,Dynamic,10000,Future of wallets,2000,N/A,N/A
https://ethglobal.com/events/bangkok,ENS,10000,Best L2 Subname Experience with Durin,4000,N/A,N/A
https://ethglobal.com/events/bangkok,ENS,10000,Most Creative Use Case,2000,N/A,N/A
https://ethglobal.com/events/bangkok,ENS,10000,Best use of ENS,3000,N/A,N/A
https://ethglobal.com/events/bangkok,ENS,10000,Best use of L2 Primary Names,1000,N/A,N/A
https://ethglobal.com/events/bangkok,Push Protocol,10000,Thai Street Food - Creative Bounty,2500,N/A,N/A
https://ethglobal.com/events/bangkok,Push Protocol,10000,Push Fusion Hack,4000,N/A,N/A
https://ethglobal.com/events/bangkok,Push Protocol,10000,Push AI Bangkok Breakthrough,2000,N/A,N/A
https://ethglobal.com/events/bangkok,Push Protocol,10000,Wallet Tracker / Consumer DApp Expansion Challenge,1500,N/A,N/A
https://ethglobal.com/events/bangkok,vlayer Labs,10000,Most inspiring use of vlayer Solidity superpowers,4000,N/A,N/A
https://ethglobal.com/events/bangkok,vlayer Labs,10000,Best use of Web Proofs,2000,N/A,N/A
https://ethglobal.com/events/bangkok,vlayer Labs,10000,Best use of Email Proofs,2000,N/A,N/A
https://ethglobal.com/events/bangkok,vlayer Labs,10000,Best use of Time Travel OR Teleport,2000,N/A,N/A
https://ethglobal.com/events/bangkok,Mantle,10000,Best DeFi Project,2500,N/A,N/A
https://ethglobal.com/events/bangkok,Mantle,10000,Best NFT / Gaming / Socials Project,2500,N/A,N/A
https://ethglobal.com/events/bangkok,Mantle,10000,Best Infra / Tooling Project,2500,N/A,N/A
https://ethglobal.com/events/bangkok,Mantle,10000,Best UX / UI Project,2500,N/A,N/A
https://ethglobal.com/events/bangkok,CoW DAO,10000,Programmatic Orders,4000,N/A,"1st place: $2,500 | 2nd place: $1,500"
https://ethglobal.com/events/bangkok,CoW DAO,10000,Hooks,4000,N/A,"1st place: $2,500 | 2nd place: $1,500"
https://ethglobal.com/events/bangkok,CoW DAO,10000,Open Innovation,2000,N/A,N/A
https://ethglobal.com/events/bangkok,Circle,10000,Build with Circle's Web3 Services,6000,N/A,"1st place: $2,500 | 2nd place: $2,000 | 3rd place: $1,500"
https://ethglobal.com/events/bangkok,Circle,10000,Build with Circle's Cross-Chain Transfer Protocol,2500,N/A,N/A
https://ethglobal.com/events/bangkok,Circle,10000,Build with USDC/EURC,1500,N/A,N/A
https://ethglobal.com/events/bangkok,Ledger,10000,CLEAR SIGNING,5000,N/A,"1st place: $3,000 | 2nd place: $2,000"
https://ethglobal.com/events/bangkok,Ledger,10000,BEST LEDGER INTEGRATION,4000,N/A,"1st place: $2,500 | 2nd place: $1,500"
https://ethglobal.com/events/bangkok,Ledger,10000,DOCUMENTATION IMPROVEMENT,1000,N/A,N/A
https://ethglobal.com/events/bangkok,Inco Network,10000,Best use of confidentiality for DeFi,3000,N/A,N/A
https://ethglobal.com/events/bangkok,Inco Network,10000,Best gaming application on Inco,2000,N/A,N/A
https://ethglobal.com/events/bangkok,Inco Network,10000,Open Innovation track,5000,N/A,N/A
https://ethglobal.com/events/bangkok,Chiliz,10000,Fan Utility Projects,4500,N/A,"1st place: $2,750 | 2nd place: $1,750 | 3rd place: $1,000"
https://ethglobal.com/events/bangkok,Chiliz,10000,SportFi Projects,4500,N/A,"1st place: $2,750 | 2nd place: $1,750"
https://ethglobal.com/events/bangkok,Chiliz,10000,Best Runner Up,1000,N/A,N/A
https://ethglobal.com/events/bangkok,Hedera,10000,EVM Starter Bounty,3000,N/A,N/A
https://ethglobal.com/events/bangkok,Hedera,10000,Hedera-Native Services Starter Bounty,1500,N/A,N/A
https://ethglobal.com/events/bangkok,Hedera,10000,Ecosystem Builder Bounty,4000,N/A,N/A
https://ethglobal.com/events/bangkok,PowerLoom,10000,Onchain Pioneer,5000,N/A,"1st place: $3,000 | 2nd place: $2,000"
https://ethglobal.com/events/bangkok,PowerLoom,10000,GPM Mastermind,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/bangkok,NEAR Protocol,10000,Control Accounts on Any EVM through NEAR,4000,N/A,N/A
https://ethglobal.com/events/bangkok,NEAR Protocol,10000,User owned AI is Near,2000,N/A,N/A
https://ethglobal.com/events/bangkok,Rootstock,10000,Best DeFi dApp on Rootstock,5500,N/A,N/A
https://ethglobal.com/events/bangkok,Rootstock,10000,Best use of Rootstock Blockchain,4500,N/A,N/A
https://ethglobal.com/events/bangkok,Chronicle Protocol,10000,Best Integration of Chronicle Oracles,6500,N/A,"1st place: $3,000 | 2nd place: $2,000 | 3rd place: $1,000 | 4th place: $500"
https://ethglobal.com/events/bangkok,Chronicle Protocol,10000,Chronicle Pool Prize,3500,N/A,N/A
https://ethglobal.com/events/bangkok,Flare Network,10000,Best Usecase of Flare's enshrined Data Protocols,9000,N/A,"1st place: $5,000 | 2nd place: $2,000 | 3rd place: $1,000 x 2"
https://ethglobal.com/events/bangkok,Flare Network,10000,BONUS TRACK: Build New attestation type,1000,N/A,N/A
https://ethglobal.com/events/bangkok,Celo,10000,Best responsive web app built for mobile,6000,N/A,"1st place: $3,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/bangkok,Celo,10000,Best Open-Source Tool Built on Celo L2,4000,N/A,"1st place: $2,500 | 2nd place: $1,500"
https://ethglobal.com/events/bangkok,Nillion,10000,Nillion Storage and Retrieval Prize,5000,N/A,N/A
https://ethglobal.com/events/bangkok,Nillion,10000,Best Blind App Built with Create-Nillion-App,5000,N/A,N/A
https://ethglobal.com/events/bangkok,Zircuit,10000,Best project on Zircuit,5000,N/A,"1st place: $3,000 | 2nd place: $1,200 | 3rd place: $800"
https://ethglobal.com/events/bangkok,Zircuit,10000,Best next generation Telegram mini-app,5000,N/A,"1st place: $3,000 | 2nd place: $2,000"
https://ethglobal.com/events/bangkok,Cartesi,10000,Build a dApp using Cartesi Rollups,5000,N/A,"1st place: $3,000 | 2nd place: $1,500 | 3rd place: $500"
https://ethglobal.com/events/bangkok,Cartesi,10000,Build a dApp showcasing Avail integration,5000,N/A,"1st place: $3,000 | 2nd place: $2,000"
https://ethglobal.com/events/bangkok,Base,10000,Most Based Award,5000,N/A,"1st place: $3,000 | 2nd place: $2,000 | 3rd place: $500"
https://ethglobal.com/events/bangkok,Base,10000,Best Use of OnchainKit,5000,N/A,"1st place: $3,000 | 2nd place: $1,500 | 3rd place: $500"
https://ethglobal.com/events/bangkok,The Graph,10000,Best use of The Graph,8000,N/A,"1st place: $3,000 | 2nd place: $2,000 | 3rd place: $1,500 x 2"
https://ethglobal.com/events/bangkok,The Graph,10000,Best Substream,2000,N/A,N/A
https://ethglobal.com/events/bangkok,BitDSM,10000,DeFi app on BitDSM,7000,N/A,"1st place: $3,000 | 2nd place: $2,000 x 2 | 3rd place: $2,000"
https://ethglobal.com/events/bangkok,BitDSM,10000,Best integration with Ethereum Ecosystem,3000,N/A,N/A
https://ethglobal.com/events/bangkok,Neon EVM,10000,Neon EVM-Optimized Protocols and Apps,6000,N/A,"1st place: $3,000 | 2nd place: $2,000 | 3rd place: $1,000"
https://ethglobal.com/events/bangkok,Neon EVM,10000,Memecoin & Degen toolbox,4000,N/A,N/A
https://ethglobal.com/events/bangkok,Brevis,10000,Build Data-driven dApps with Brevis ZK Coprocessor,10000,N/A,"1st place: $4,000 | 2nd place: $2,500 | 3rd place: $1,500 | 4th place: $1,000 x 2"
https://ethglobal.com/events/bangkok,Essential,10000,Best declarative DeFi application OR tooling on Essential,10000,N/A,"1st place: $7,000 | 2nd place: $3,000 | 3rd place: $1,000"
https://ethglobal.com/events/bangkok,Oasis Protocol,10000,Best use of Sapphire and/or ROFL,10000,N/A,"1st place: $4,000 | 2nd place: $3,000 | 3rd place: $1,500 | 4th place: $1,000 | 5th place: $500"
https://ethglobal.com/events/bangkok,XMTP,10000,Building Agents with MessageKit,10000,N/A,N/A
https://ethglobal.com/events/bangkok,Rome Protocol,10000,Best Use of Rome Protocol,10000,N/A,"1st place: $3,000 | 2nd place: $2,000 x 2 | 3rd place: $1,500 x 2 | 4th place: $1,500 | 5th place: $1,500"
https://ethglobal.com/events/bangkok,Liquity,5000,Best use of Liquity V2 - delete,2500,N/A,N/A
https://ethglobal.com/events/bangkok,Liquity,5000,Best use of Rate Delegation,1500,N/A,N/A
https://ethglobal.com/events/bangkok,Liquity,5000,Liquity V2 Bots and Keepers,1000,N/A,N/A
https://ethglobal.com/events/bangkok,Liquity,5000,Best use of Liquity V2,5000,N/A,"1st place: $4,500 | 2nd place: $500"
https://ethglobal.com/events/bangkok,Privy,5000,Best consumer app,2000,N/A,N/A
https://ethglobal.com/events/bangkok,Privy,5000,Crypto behind the scenes,1500,N/A,N/A
https://ethglobal.com/events/bangkok,Privy,5000,Using Privy,1500,N/A,N/A
https://ethglobal.com/events/bangkok,Curvegrid,5000,Best use of MultiBaas,3000,N/A,N/A
https://ethglobal.com/events/bangkok,Curvegrid,5000,Best use of Webhooks,1000,N/A,N/A
https://ethglobal.com/events/bangkok,Curvegrid,5000,Speedrun Time Attack,1000,N/A,N/A
https://ethglobal.com/events/bangkok,Linea,5000,Best Project Deployed on Linea and MetaMask JSON-RPC API (Recommended),5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/bangkok,Linea,5000,Best Project Deployed on Linea and MetaMask JSON-RPC API,5000,N/A,N/A
https://ethglobal.com/events/bangkok,NounsDAO,5000,Best public good built with Nouns,3500,N/A,"1st place: $2,000 | 2nd place: $1,500"
https://ethglobal.com/events/bangkok,NounsDAO,5000,Best application built with Nouns,1500,N/A,N/A
https://ethglobal.com/events/bangkok,Blockless,5000,Best dApp Built on Blockless,1000,N/A,N/A
https://ethglobal.com/events/bangkok,Euler,5000,Euler Telegram Integration,5000,N/A,"1st place: $3,000 | 2nd place: $1,000 x 2"
https://ethglobal.com/events/bangkok,Fhenix,5000,Best use of Fhenix Stack,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/bangkok,Lit Protocol,5000,Best Use of Lit Protocol,5000,N/A,"1st place: $2,777 | 2nd place: $1,555 | 3rd place: $668"
https://ethglobal.com/events/bangkok,Arx Research,5000,Build a Digi-Physical Experience,5000,N/A,"1st place: $2,500 | 2nd place: $1,250 x 2"
https://ethglobal.com/events/bangkok,Axelar,4000,Best use of Axelar ITS for building/integrating cross-chain assets.,4000,N/A,"1st place: $2,000 | 2nd place: $1,500 | 3rd place: $500"
https://ethglobal.com/events/bangkok,Venn,1000,Best DeFi dApp that integrates Venn Network firewall,1000,N/A,N/A
https://ethglobal.com/events/bangkok,Capsule,1000,Best web app built with Capsule,1000,N/A,N/A
https://ethglobal.com/events/bangkok,Kinode,1000,Best KinodeOS Integration,1000,N/A,N/A
https://ethglobal.com/events/bangkok,Hyperbolic,1000,Best AI Agent,1000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Story,20000,Best Overall Use of the Proof of Creativity Protocol,10500,N/A,"1st place: $2,000 x 3 | 2nd place: $2,000 | 3rd place: $2,000 | 2nd place: $750 x 4 | 3rd place: $500 x 3 | 6th place: $750 | 7th place: $750 | 8th place: $500 | 9th place: $500 | 10th place: $500"
https://ethglobal.com/events/sanfrancisco2024,Story,20000,Best AI Application on Story,3500,N/A,"1st place: $2,000 | 2nd place: $1,000 | 3rd place: $500"
https://ethglobal.com/events/sanfrancisco2024,Story,20000,Best IPFi Application on Story,2500,N/A,"1st place: $1,500 | 2nd place: $500 x 2 | 3rd place: $500"
https://ethglobal.com/events/sanfrancisco2024,Story,20000,Most Creative Use Case,2500,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Story,20000,Best Developer Feedback,1000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Sign Protocol,20000,Best Overall Application,6000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Sign Protocol,20000,Best Use of Encrypted Attestations,6000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Sign Protocol,20000,Best Consumer Application,4000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Sign Protocol,20000,Best Technical Integration of Schema Hooks,4000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Polygon,20000,Best Consumer App on Polygon,7000,N/A,"1st place: $2,000 | Runner-up: $1,000 x 5 | Runner-up: $1,000 | Runner-up: $1,000"
https://ethglobal.com/events/sanfrancisco2024,Polygon,20000,Best AI + Onchain App on Polygon,4000,N/A,"1st place: $2,000 | 2nd place: $1,000 x 2"
https://ethglobal.com/events/sanfrancisco2024,Polygon,20000,Build anything CrossChain using AggLayer Unified Bridge,3000,N/A,"1st place: $2,000 | 2nd place: $1,000"
https://ethglobal.com/events/sanfrancisco2024,Polygon,20000,Best zk App on Polygon,6000,N/A,"1st place: $2,000 | 2nd place: $1,000 x 4"
https://ethglobal.com/events/sanfrancisco2024,Flow,20000,Most Killer App Potential,10000,N/A,"1st place: $4,000 | 2nd place: $3,000 | 3rd place: $2,000 | 4th place: $500 x 2"
https://ethglobal.com/events/sanfrancisco2024,Flow,20000,Best Sports App on Flow,8000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Flow,20000,Best Developer Feedback,500,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Flow,20000,Prize Pool for Developer Feedback,1500,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,AirDAO,20000,Best App for AirDAO Network,10000,N/A,"1st place: $5,000"
https://ethglobal.com/events/sanfrancisco2024,AirDAO,20000,Attention Economy,5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/sanfrancisco2024,AirDAO,20000,AI in AirDAO,5000,N/A,"1st place: $2,500 | 2nd place: $1,500"
https://ethglobal.com/events/sanfrancisco2024,Uniswap Foundation,20000,"Hooks, Hooks, and Hooks",10000,N/A,"1st place: $4,000 | 2nd place: $3,000 | 3rd place: $2,000"
https://ethglobal.com/events/sanfrancisco2024,Uniswap Foundation,20000,"Integrations, Research, and Experiments",5000,N/A,"1st place: $2,500 | 2nd place: $1,500 | 3rd place: $1,000"
https://ethglobal.com/events/sanfrancisco2024,SKALE Network,20000,Best Use of Zero Gas Fees,17000,N/A,"1st place: $3,000 | 2nd place: $2,000 x 4 | 3rd place: $1,000 x 4 | 4th place: $500 x 4"
https://ethglobal.com/events/sanfrancisco2024,SKALE Network,20000,Best use of SKALE Native Integrations,3000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Nethermind,10000,Blockchain and Robotics,4000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Nethermind,10000,Build MEV infrastructure product,2000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Nethermind,10000,Build an app-specific rollup on Monomer,2000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Nethermind,10000,Build Starknet.anything,2000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Nethermind,10000,Innovative Applications of ZK in Deep Learning and the ETH Ecosystem,4000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Avail,10000,Build with Avail,3000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Avail,10000,Best custom appchain using any rollup SDK with AvailDA,1000,N/A,"1st place: $500 | 3rd place: $1,000"
https://ethglobal.com/events/sanfrancisco2024,Avail,10000,Best Core Tooling project,2000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Avail,10000,Test out the docs (Developer Feedback),500,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Avail,10000,Best dApp built on Avail-powered OP rollup,1000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Coinbase Developer Platform,10000,Most Innovative Use of CDP SDK,3000,N/A,"1st place: $2,000 | 2nd place: $1,000"
https://ethglobal.com/events/sanfrancisco2024,Coinbase Developer Platform,10000,AI x Crypto Award,3000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Coinbase Developer Platform,10000,"Future of Finance (stablecoins, fintech, etc.)",2000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Coinbase Developer Platform,10000,"Consumer Crypto (gaming, social, loyalty, etc.)",2000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Lit Protocol,10000,Best Use of Compute Over Private Data (Decrypting within a Lit Action),3000,N/A,N/A
https://ethglobal.com/events/sanfrancisco2024,Lit Protocol,10000,Best Use of Programmable Signing (Sign within a Lit Action),3000,N/A,N/A
